id,fecha,tc,cpi,des,x,res,manofac,m,act_ter,c,fbkf,bc,oil,x_oil,mexbol,ai,tc Indexado,cpi Indexado,des Indexado,x Indexado,res Indexado,manofac Indexado,m Indexado,act_ter Indexado,c Indexado,fbkf Indexado,bc Indexado,oil Indexado,x_oil Indexado,mexbol Indexado,ai Indexado,Der. Num. tc,Der. Num. cpi,Der. Num. des,Der. Num. x,Der. Num. res,Der. Num. manofac,Der. Num. m,Der. Num. act_ter,Der. Num. c,Der. Num. fbkf,Der. Num. bc,Der. Num. oil,Der. Num. x_oil,Der. Num. mexbol,Der. Num. ai,Suav. 0.8 tc,Suav. 0.8 tc,Suav. 0.8 cpi,Suav. 0.8 cpi,Suav. 0.8 des,Suav. 0.8 des,Suav. 0.8 x,Suav. 0.8 x,Suav. 0.8 res,Suav. 0.8 res,Suav. 0.8 manofac,Suav. 0.8 manofac,Suav. 0.8 m,Suav. 0.8 m,Suav. 0.8 act_ter,Suav. 0.8 act_ter,Suav. 0.8 c,Suav. 0.8 c,Suav. 0.8 fbkf,Suav. 0.8 fbkf,Suav. 0.8 bc,Suav. 0.8 bc,Suav. 0.8 oil,Suav. 0.8 oil,Suav. 0.8 x_oil,Suav. 0.8 x_oil,Suav. 0.8 mexbol,Suav. 0.8 mexbol,Suav. 0.8 ai,Suav. 0.8 ai,DN. Suavizada al 0.8 tc,DN. Suavizada al 0.8 cpi,DN. Suavizada al 0.8 des,DN. Suavizada al 0.8 x,DN. Suavizada al 0.8 res,DN. Suavizada al 0.8 manofac,DN. Suavizada al 0.8 m,DN. Suavizada al 0.8 act_ter,DN. Suavizada al 0.8 c,DN. Suavizada al 0.8 fbkf,DN. Suavizada al 0.8 bc,DN. Suavizada al 0.8 oil,DN. Suavizada al 0.8 x_oil,DN. Suavizada al 0.8 mexbol,DN. Suavizada al 0.8 ai,Cambio de signo tc Indexado,Cambio de signo cpi Indexado,Cambio de signo des Indexado,Cambio de signo x Indexado,Cambio de signo res Indexado,Cambio de signo manofac Indexado,Cambio de signo m Indexado,Cambio de signo act_ter Indexado,Cambio de signo c Indexado,Cambio de signo fbkf Indexado,Cambio de signo bc Indexado,Cambio de signo oil Indexado,Cambio de signo x_oil Indexado,Cambio de signo mexbol Indexado,Cambio de signo ai Indexado,Ciclo tc,Ciclo cpi,Ciclo des,Ciclo x,Ciclo res,Ciclo manofac,Ciclo m,Ciclo act_ter,Ciclo c,Ciclo fbkf,Ciclo bc,Ciclo oil,Ciclo x_oil,Ciclo mexbol,Ciclo ai,Cambio de signo tc,Cambio de signo cpi,Cambio de signo des,Cambio de signo x,Cambio de signo res,Cambio de signo manofac,Cambio de signo m,Cambio de signo act_ter,Cambio de signo c,Cambio de signo fbkf,Cambio de signo bc,Cambio de signo oil,Cambio de signo x_oil,Cambio de signo mexbol,Cambio de signo ai
270,01/06/2017,18.1293,108.3384935,6.1,34303731130,1.71E+11,6.99669001,35115800650,114.4080176,113.9224632,108.8302873,-845.4731693,2008,1780.551,49857.49,104.1707698,0.74977047,0.85624568,0.488,0.853859512,0.870416878,0.256376325,0.884610211,0.960709434,0.960574921,0.969558559,-0.132534679,0.581186686,0.300167553,0.973579822,0.982506986,-0.013190763,0.000562214,-0.012,0.012083695,-0.003198228,0.030367006,0.015383,0.00146041,0.002498198,0.020155957,-0.02046165,-0.000578871,0.008542603,0.005820684,0.000785096,0.797951054,0.788314937,0.840506656,0.843654461,0.52416125,0.516929,0.815726787,0.823353332,0.882318034,0.879937803,0.217106082,0.22496013,0.846681367,0.854267135,0.947953684,0.950504834,0.94673496,0.949502952,0.958082219,0.960377487,-0.133469219,-0.133282311,0.593763812,0.591248387,0.291536689,0.293262862,0.929569501,0.938371565,0.981798052,0.981939839,-0.007546043,0.003272874,-0.007136281,0.005475093,-0.002279042,0.006471645,0.006850347,0.002082334,0.002491267,0.001591982,-0.009024259,-0.0023957,-0.001218807,0.007292871,-0.000476843,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1,9,7,10,34,11,5,6,14,30,26,16,15,15,35,0,17,14,19,68,22,10,12,28,59,51,31,30,29
271,01/07/2017,17.8081,108.7481654,6,33998250850,1.70E+11,6.190146,34824388700,113.8185856,113.7829737,107.657461,-819.7490757,1986,1940.723,51011.87,103.3240713,0.736486654,0.859483493,0.48,0.846255755,0.869329861,0.226822523,0.877269185,0.955759844,0.959398769,0.959109963,-0.128502222,0.574819103,0.327169552,0.996121692,0.974521184,-0.019820263,0.002692533,-0.008,0.008617204,-0.00213838,-0.005320264,0.003064059,0.000676044,0.00190282,-0.00126352,0.038954352,-0.004920405,0.026144005,0.02170874,-0.00144749,0.788314937,0.77794928,0.843654461,0.846820267,0.516929,0.5095432,0.823353332,0.827933817,0.879937803,0.877816214,0.22496013,0.225332609,0.854267135,0.858867545,0.950504834,0.951555836,0.949502952,0.951482116,0.960377487,0.960123982,-0.133282311,-0.132326293,0.591248387,0.58796253,0.293262862,0.3000442,0.938371565,0.94992159,0.981939839,0.980456108,-0.010000887,0.003156806,-0.007309025,0.006103515,-0.00225091,0.004113264,0.006093089,0.001801076,0.002373578,0.001020882,0.000571463,-0.002900641,0.004253755,0.010176045,-0.000670972,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18,1,9,7,10,34,11,5,6,14,30,26,16,15,15,35,0,17,14,19,68,22,10,12,28,60,51,32,30,29
272,01/08/2017,17.7969,109.2855383,5.9,34135030060,1.70E+11,6.303649703,35844583670,114.7563753,113.9246132,108.4110279,-1738.442222,1930,1850.193,51210.48,103.7521991,0.736023458,0.863730582,0.472,0.849660348,0.865408123,0.230981585,0.902969151,0.963634671,0.960593049,0.965823417,-0.272514718,0.558610709,0.31190789,1,0.978559155,-0.006873506,0.003742451,-0.008,-0.002099582,-0.002504378,-0.01269737,0.00917947,0.001462618,9.06E-06,-0.001867571,-0.069990019,-0.011287988,0.005870168,0.013210089,-0.001973916,0.77794928,0.769564116,0.846820267,0.85020233,0.5095432,0.50203456,0.827933817,0.832279123,0.877816214,0.875334596,0.225332609,0.226462404,0.858867545,0.867687867,0.951555836,0.953971603,0.951482116,0.953304302,0.960123982,0.961263869,-0.132326293,-0.160363978,0.58796253,0.582092166,0.3000442,0.302416938,0.94992159,0.959937272,0.980456108,0.980076717,-0.009375411,0.003273935,-0.00744722,0.004462895,-0.002301603,0.000751137,0.006710366,0.001733384,0.001900675,0.000443191,-0.013540834,-0.004578111,0.004577038,0.010782854,-0.000931561,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,1,9,7,10,34,11,5,6,14,31,26,16,15,15,35,0,17,14,19,68,22,10,12,28,61,51,32,30,29
273,01/09/2017,17.8305,109.6275029,5.8,34187967170,1.70E+11,5.358377348,35487959700,113.597219,113.718334,108.6189121,-1307.915625,1730,1929.871,50346.06,101.9420235,0.737413047,0.866433275,0.464,0.850978014,0.866936912,0.196344427,0.893985355,0.953900979,0.958853738,0.967675438,-0.205026232,0.500723589,0.325340109,0.983120252,0.96148613,0.000463197,0.003474891,-0.008,0.002361129,-0.001196474,-0.015239048,0.008358085,-0.000929432,-0.000272515,0.004282738,-0.038262005,-0.037047757,-0.000914722,-0.00650072,-0.006517527,0.769564116,0.763133902,0.85020233,0.853448519,0.50203456,0.494427648,0.832279123,0.836018901,0.875334596,0.873655059,0.226462404,0.220438809,0.867687867,0.872947364,0.953971603,0.953957478,0.953304302,0.954414189,0.961263869,0.962546183,-0.160363978,-0.169296429,0.582092166,0.565818451,0.302416938,0.307001572,0.959937272,0.964573868,0.980076717,0.9763586,-0.007407689,0.003314126,-0.007557776,0.004042542,-0.002080578,-0.0024469,0.007039909,0.001200821,0.001466037,0.0012111,-0.018485068,-0.01107204,0.003478686,0.007326139,-0.002048754,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,1,9,7,10,35,11,5,6,14,31,26,16,15,15,35,0,17,14,19,69,22,10,12,28,61,51,32,30,29
274,01/10/2017,18.8215,110.3174314,5.7,34740027810,1.72E+11,6.313935859,36229998620,114.631786,113.9515725,106.9999723,-1444.992986,1902,2279.544,48625.53,103.8992756,0.778397671,0.871886077,0.456,0.864719441,0.875135641,0.231358495,0.912678228,0.962588467,0.960820366,0.953252459,-0.226514204,0.550506512,0.384288428,0.949523027,0.979946336,0.021187107,0.004077747,-0.008,0.007529547,0.004863759,0.000188455,0.004854538,-0.000523102,0.000113658,-0.006285479,0.023000257,-0.004052098,0.036190269,-0.025238486,0.00069359,0.763133902,0.766186656,0.853448519,0.857136031,0.494427648,0.486742118,0.836018901,0.841759009,0.873655059,0.873951176,0.220438809,0.222622746,0.872947364,0.880893537,0.953957478,0.955683676,0.954414189,0.955695425,0.962546183,0.960687438,-0.169296429,-0.180739984,0.565818451,0.562756063,0.307001572,0.322458943,0.964573868,0.9615637,0.9763586,0.977076147,-0.00168873,0.00346685,-0.007646221,0.004739943,-0.00069171,-0.001919829,0.006602835,0.000856037,0.001195561,-0.000288216,-0.010188003,-0.009668052,0.010021003,0.000813214,-0.001500285,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1,9,7,10,35,11,5,6,15,31,26,16,15,15,35,0,17,14,19,69,22,10,12,29,61,51,32,30,29
275,01/11/2017,18.9306,111.4547422,5.6,36150376750,1.69E+11,7.463923264,35914443630,115.4914063,113.851764,106.1284614,324.9461852,1867,2482.094,47092.44,103.9743845,0.782909701,0.880874733,0.448,0.899824656,0.862336296,0.273496927,0.90472901,0.969806889,0.959978798,0.945488252,0.050937913,0.540376266,0.418434564,0.919585991,0.98065474,0.022748327,0.007220729,-0.008,0.024423321,-0.002300308,0.03857625,0.005371827,0.007952955,0.00056253,-0.011093593,0.127982072,0.019826339,0.046547228,-0.03176713,0.009584305,0.766186656,0.769531265,0.857136031,0.861883771,0.486742118,0.478993695,0.841759009,0.853372138,0.873951176,0.8716282,0.222622746,0.232797582,0.880893537,0.885660632,0.955683676,0.958508319,0.955695425,0.956552099,0.960687438,0.957647601,-0.180739984,-0.134404404,0.562756063,0.558280104,0.322458943,0.341654067,0.9615637,0.953168158,0.977076147,0.977791866,0.003198681,0.004217626,-0.007716977,0.008676619,-0.00101343,0.006179387,0.006356634,0.00227542,0.001068955,-0.002449291,0.017446012,-0.003769173,0.017326248,-0.005702855,0.000716633,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,18,1,9,7,10,35,11,5,6,15,31,26,16,16,15,36,0,17,14,19,70,22,10,12,29,62,51,32,31,30
276,01/12/2017,19.1765,112.1138168,5.4,36390932430,1.70E+11,6.152609972,37774971590,116.8469617,115.2990542,111.0117998,-1271.291327,1873,2663.613,49354.42,104.8082903,0.793079347,0.886083683,0.432,0.905812365,0.869702956,0.225447109,0.951597997,0.981189788,0.972182103,0.988993445,-0.19928508,0.54211288,0.449035268,0.963756247,0.988519886,0.007340838,0.007098803,-0.012,0.020546462,-0.002716343,-0.002955693,0.019459885,0.00930066,0.005680869,0.017870493,0.013614562,-0.004196816,0.03237342,0.00711661,0.004286775,0.769531265,0.774240881,0.861883771,0.866723753,0.478993695,0.469594956,0.853372138,0.863860184,0.8716282,0.871243151,0.232797582,0.231327488,0.885660632,0.898848105,0.958508319,0.963044613,0.956552099,0.9596781,0.957647601,0.96391677,-0.134404404,-0.14738054,0.558280104,0.555046659,0.341654067,0.363130308,0.953168158,0.955285776,0.977791866,0.97993747,0.004027113,0.004793861,-0.008573581,0.011050587,-0.001354012,0.004352371,0.008977284,0.003680468,0.001991338,0.001614666,0.016679722,-0.003854702,0.020335682,-0.003138962,0.001430661,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1,9,7,10,35,11,5,6,15,31,26,16,16,15,36,0,17,14,19,70,22,10,12,30,62,51,32,31,30
277,01/01/2018,18.9118,112.7094694,5.2,35425200540,1.74E+11,4.925921124,36411550560,115.1255605,114.2941189,108.392474,-890.2008631,1909,2313.65,50456.17,104.399609,0.782132193,0.890791381,0.416,0.881774182,0.888360409,0.180498143,0.917251745,0.966734801,0.963708658,0.965658123,-0.139546103,0.552532562,0.390038061,0.985270398,0.984665328,-0.000388754,0.004958324,-0.016,-0.009025237,0.013012056,-0.046499392,0.006261368,-0.001536044,0.00186493,0.010084935,-0.095242008,0.006078148,-0.014198252,0.032842203,0.002005294,0.774240881,0.775819144,0.866723753,0.871537279,0.469594956,0.458875965,0.863860184,0.867442983,0.871243151,0.874666603,0.231327488,0.221161619,0.898848105,0.902528833,0.963044613,0.96378265,0.9596781,0.960484212,0.96391677,0.964265041,-0.14738054,-0.145813652,0.555046659,0.554543839,0.363130308,0.368511858,0.955285776,0.9612827,0.97993747,0.980883041,0.003143939,0.004826754,-0.010058865,0.007035422,0.001519201,-0.005817982,0.008434101,0.002637166,0.001966056,0.00330872,-0.005704624,-0.001868132,0.013428895,0.004057271,0.001545588,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,18,1,9,7,10,36,11,5,6,15,32,26,16,16,15,36,0,17,14,20,71,22,10,12,30,63,51,32,32,30
278,01/02/2018,18.6473,113.1388535,5.1,37371177530,1.73E+11,5.819719665,37531329230,116.4910204,115.0144604,108.8924316,-148.5857784,1876,2598.853,47437.93,104.6839897,0.77119331,0.894184988,0.408,0.930211798,0.880253139,0.213249171,0.945460347,0.97820087,0.969782457,0.970112197,-0.023292009,0.542981187,0.438117945,0.926332462,0.987347521,-0.010943019,0.004050653,-0.012,0.012199717,0.005275092,-0.006098969,-0.003068825,-0.001494459,-0.001199823,-0.009440624,0.087996536,0.000434153,-0.005458662,-0.018711893,-0.000586183,0.775819144,0.774893977,0.871537279,0.876066821,0.458875965,0.448700772,0.867442983,0.879996746,0.874666603,0.87578391,0.221161619,0.219579129,0.902528833,0.911115135,0.96378265,0.966666294,0.960484212,0.962343861,0.964265041,0.965434472,-0.145813652,-0.121309323,0.554543839,0.552231309,0.368511858,0.382433076,0.9612827,0.954292653,0.980883041,0.982175937,0.000326548,0.004671534,-0.010447092,0.008068281,0.002270379,-0.005874179,0.006133515,0.001810841,0.00133288,0.000758851,0.013035608,-0.001407675,0.009651384,-0.000496562,0.001119234,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,18,1,9,7,10,36,11,5,6,15,32,26,16,17,15,36,0,17,14,20,71,22,10,12,30,64,51,32,33,30
279,01/03/2018,18.5901,113.5048156,4.9,38164054490,1.72E+11,6.143659968,38846513900,117.7754741,117.5493455,111.0415017,-850.0712066,1846,2456.376,46124.85,105.0013033,0.768827699,0.897077344,0.392,0.949947422,0.879788201,0.225119158,0.978591466,0.988986712,0.991156179,0.989258056,-0.133255458,0.534298119,0.414098991,0.900691616,0.990340325,-0.006652247,0.003142981,-0.012,0.03408662,-0.004286104,0.022310507,0.030669861,0.011125955,0.01372376,0.011799966,0.003145322,-0.009117221,0.012030465,-0.042289391,0.002837499,0.774893977,0.773680721,0.876066821,0.880268925,0.448700772,0.437360617,0.879996746,0.893986882,0.87578391,0.876584768,0.219579129,0.220687135,0.911115135,0.924610402,0.966666294,0.971130378,0.962343861,0.968106324,0.965434472,0.970199189,-0.121309323,-0.12369855,0.552231309,0.548644671,0.382433076,0.388766259,0.954292653,0.943572445,0.982175937,0.983808815,-0.001069211,0.004365823,-0.010757674,0.013271949,0.000959083,-0.000237242,0.011040784,0.003673864,0.003811056,0.002967074,0.011057551,-0.002949584,0.0101272,-0.008855128,0.001462887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,9,7,10,36,11,5,6,15,32,26,16,17,15,37,0,17,14,20,71,22,10,12,30,64,51,32,33,30
280,01/04/2018,18.3876,113.1199983,4.8,37604942070,1.72E+11,6.454952144,38014345520,117.2542544,116.0060347,109.5415603,-487.641419,1868,2626.302,48358.16,104.4652901,0.76045294,0.894035967,0.384,0.936030468,0.878109833,0.236525687,0.957628121,0.984609914,0.978143243,0.975895222,-0.076441691,0.540665702,0.442745333,0.944302026,0.985284812,-0.005370185,-7.45E-05,-0.012,0.002909335,-0.001071653,0.011638258,0.006083887,0.003204522,0.004180393,0.002891512,-0.026574841,-0.001157742,0.002313694,0.008984782,-0.001031354,0.773680721,0.771035165,0.880268925,0.883022334,0.437360617,0.426688494,0.893986882,0.902395599,0.876584768,0.876889781,0.220687135,0.223854845,0.924610402,0.931213946,0.971130378,0.973826285,0.968106324,0.970113708,0.970199189,0.971338395,-0.12369855,-0.114247179,0.548644671,0.547048877,0.388766259,0.399562073,0.943572445,0.943718361,0.983808815,0.984104014,-0.001929406,0.003477757,-0.011006139,0.011199426,0.000552936,0.002137858,0.010049405,0.003579995,0.003884924,0.002951962,0.003531072,-0.002591216,0.008564499,-0.005287146,0.000964039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,1,9,7,10,36,11,5,6,15,32,26,16,17,15,37,0,17,14,20,72,22,10,12,30,64,51,32,33,30
281,01/05/2018,19.5525,112.9365887,4.8,36961681390,1.73E+11,6.190463202,38980850470,117.5248416,117.0757641,111.9844153,-2138.060072,1850,2827.055,44662.55,105.6081047,0.808629517,0.892586403,0.384,0.920018966,0.884643862,0.226834147,0.98197557,0.986882095,0.98716302,0.997658383,-0.335158011,0.535455861,0.476588529,0.872136914,0.996063492,0.019900909,-0.002245471,-0.004,-0.014964228,0.00242783,0.000857494,0.001692052,-0.001052308,-0.001996579,0.004200163,-0.100951276,0.000578871,0.031244769,-0.014277351,0.002861583,0.771035165,0.778554036,0.883022334,0.884935148,0.426688494,0.418150795,0.902395599,0.905920272,0.876889781,0.878440597,0.223854845,0.224450706,0.931213946,0.94136627,0.973826285,0.976437447,0.970113708,0.97352357,0.971338395,0.976602393,-0.114247179,-0.158429345,0.547048877,0.544730274,0.399562073,0.414967365,0.943718361,0.929402072,0.984104014,0.98649591,0.002436657,0.002333111,-0.009604911,0.005966695,0.000927915,0.001881785,0.008377934,0.002653535,0.002708623,0.003201602,-0.017365397,-0.001957198,0.013100553,-0.007085187,0.001343548,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,1,9,7,10,36,11,5,6,15,33,26,16,17,15,38,0,17,14,20,72,22,10,12,30,65,51,32,33,30
282,01/06/2018,20.2878,113.3728292,4.7,37244042270,1.73E+11,5.631524601,39263634610,117.6933966,116.6822757,111.6210589,-2032.3012,1828,2509.174,47663.2,105.242869,0.839039198,0.896034199,0.376,0.927047255,0.883546938,0.20635323,0.98909925,0.988297489,0.983845193,0.994421275,-0.318579462,0.529088278,0.422999745,0.930731366,0.9926187,0.039293129,0.000999116,-0.004,-0.004491607,0.002718552,-0.015086228,0.015735564,0.001843787,0.002850975,0.009263027,-0.121068885,-0.005788712,-0.009872794,-0.00678533,0.003666944,0.778554036,0.790651068,0.884935148,0.887154958,0.418150795,0.409720636,0.905920272,0.910145669,0.878440597,0.879461865,0.224450706,0.22083121,0.94136627,0.950912866,0.976437447,0.978809456,0.97352357,0.975587895,0.976602393,0.980166169,-0.158429345,-0.190459368,0.544730274,0.541601875,0.414967365,0.416573841,0.929402072,0.929667931,0.98649591,0.987720468,0.009807951,0.002066312,-0.008483929,0.003875035,0.001286042,-0.001511817,0.00984946,0.002491585,0.002737093,0.004413887,-0.038106095,-0.002723501,0.008505884,-0.007025215,0.001808227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,1,9,7,10,37,11,5,6,15,33,26,16,17,15,38,0,17,14,20,73,22,10,12,30,65,51,32,33,30
283,01/07/2018,18.9856,113.9804806,4.8,37537766910,1.72E+11,5.983198715,39590736510,118.2934977,117.3657678,112.2472554,-2093.063803,1823,2606.474,49698.01,105.1523807,0.785184327,0.900836729,0.384,0.934358401,0.877066457,0.219239454,0.997339349,0.99333667,0.989608282,1,-0.328104486,0.5276411,0.439402703,0.970465616,0.991765242,-0.011722595,0.004125163,0,0.007169717,-0.003788702,-0.003797346,0.00768189,0.003227288,0.001222631,0.001170809,0.003526762,-0.003907381,-0.018592913,0.049164351,-0.002149125,0.790651068,0.78955772,0.887154958,0.889891312,0.409720636,0.404576509,0.910145669,0.914988215,0.879461865,0.878982784,0.22083121,0.220512859,0.950912866,0.960198163,0.978809456,0.981714899,0.975587895,0.978391972,0.980166169,0.984132935,-0.190459368,-0.217988392,0.541601875,0.53880972,0.416573841,0.421139613,0.929667931,0.937827468,0.987720468,0.988529423,0.005501842,0.002478082,-0.006787143,0.004533971,0.000271093,-0.001968923,0.009415946,0.002638726,0.002434201,0.003765271,-0.029779523,-0.002960277,0.003086124,0.004212698,0.001016756,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,1,9,7,10,37,11,5,6,15,33,26,16,17,15,38,0,17,14,20,73,22,10,12,30,65,51,32,34,30
284,01/08/2018,18.8633,114.6454783,4.8,37665338600,1.72E+11,6.828542598,39035135760,118.5887032,117.4956399,106.0994117,-1412.243774,1798,2739.801,49547.68,104.0550924,0.780126386,0.906092492,0.384,0.937533807,0.876806205,0.250214981,0.983343083,0.995815576,0.990703342,0.945229452,-0.221380503,0.52040521,0.461879138,0.967530084,0.981415952,-0.029456406,0.005029146,0.004,0.005243276,-0.003370366,0.021930876,-0.002878084,0.003759044,0.003429075,-0.024595912,0.04859948,-0.004341534,0.019439697,0.018399359,-0.005601374,0.78955772,0.787671453,0.889891312,0.893131548,0.404576509,0.400461207,0.914988215,0.919497334,0.878982784,0.878547468,0.220512859,0.226453284,0.960198163,0.964827147,0.981714899,0.984535034,0.978391972,0.980854246,0.984132935,0.976352239,-0.217988392,-0.218666814,0.53880972,0.535128818,0.421139613,0.429287518,0.937827468,0.943767991,0.988529423,0.987106729,-0.001489807,0.002988295,-0.004629714,0.004675832,-0.000457199,0.002811037,0.00695714,0.002862789,0.002633176,-0.001906965,-0.014103723,-0.003236528,0.006356839,0.00705003,-0.00030687,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,20,1,9,7,11,37,11,5,6,16,33,26,16,17,16,39,0,17,14,21,74,22,10,12,31,65,51,32,34,31
285,01/09/2018,18.9991,115.1303361,4.9,39255735270,1.72E+11,4.845879362,39349813850,117.8383951,116.9846182,108.997528,-103.5220384,1808,2767.986,49504.16,104.4864137,0.785742645,0.909924531,0.392,0.977120618,0.879852809,0.177565212,0.991270211,0.989515073,0.986394494,0.971048491,-0.016227907,0.523299566,0.466630602,0.966680258,0.985484044,0.000279159,0.004543901,0.004,0.021381109,0.001393176,-0.020837121,-0.003034569,-0.001910799,-0.001606894,-0.014475755,0.155938289,-0.002170767,0.013613949,-0.001892679,-0.003140599,0.787671453,0.787285692,0.893131548,0.896490145,0.400461207,0.398768966,0.919497334,0.931021991,0.878547468,0.878808536,0.226453284,0.216675669,0.964827147,0.97011576,0.984535034,0.985531042,0.980854246,0.981962296,0.976352239,0.975291489,-0.218666814,-0.178179033,0.535128818,0.532762967,0.429287518,0.436756135,0.943767991,0.948350444,0.987106729,0.986782192,-0.001136014,0.003299416,-0.002903772,0.008016888,-8.71E-05,-0.001918595,0.004958798,0.001908072,0.001785162,-0.004420723,0.01990468,-0.003023376,0.007808261,0.005261488,-0.000873616,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,20,1,9,7,11,38,11,5,6,16,33,26,16,17,16,39,0,17,14,21,75,22,10,12,31,66,51,32,34,31
286,01/10/2018,19.1958,115.7269964,5,37751111340,1.72E+11,5.534739753,39361053930,117.8243537,115.8646027,109.0882687,-1513.020965,1747,2618.817,43942.55,103.5610321,0.793877534,0.914640194,0.4,0.93966879,0.876976264,0.20280679,0.991553362,0.989397164,0.976950712,0.971856891,-0.237178133,0.505643994,0.441483502,0.858077292,0.976756126,0.006875574,0.004273851,0.008,0.001067491,8.50E-05,-0.023704096,0.00410514,-0.003209206,-0.006876315,0.01331372,-0.007898815,-0.007380608,-0.010197818,-0.054726396,-0.002329913,0.787285692,0.78860406,0.896490145,0.900120155,0.398768966,0.399015173,0.931021991,0.93275135,0.878808536,0.878442082,0.216675669,0.213901893,0.97011576,0.97440328,0.985531042,0.986304266,0.981962296,0.980959979,0.975291489,0.974604569,-0.178179033,-0.189978853,0.532762967,0.527339173,0.436756135,0.437701608,0.948350444,0.930295814,0.986782192,0.984776979,0.000466303,0.003494303,-0.000723017,0.006627008,-5.27E-05,-0.006275695,0.004788067,0.000884616,5.29E-05,-0.000873835,0.014343981,-0.003894822,0.004207045,-0.006736089,-0.001164875,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,1,9,7,11,38,11,5,6,16,33,26,16,18,16,40,0,17,14,21,75,22,10,12,31,66,51,32,35,31
287,01/11/2018,20.2448,116.7115429,5.1,37475776120,1.72E+11,5.732244384,39696354650,118.0454288,116.1825827,102.5956127,-2105.753588,1697,2309.218,41732.78,102.9013517,0.837260854,0.922421488,0.408,0.932815378,0.876909489,0.210043856,1,0.991253581,0.979631866,0.914014443,-0.330093711,0.491172214,0.389290908,0.814926554,0.970534221,0.025759105,0.006248478,0.008,-0.02215262,-0.00147166,0.016239322,0.004364894,0.000869254,-0.003381314,-0.028517024,-0.156932902,-0.016063676,-0.038669847,-0.075876852,-0.007474911,0.78860406,0.798335419,0.900120155,0.904580421,0.399015173,0.400812138,0.93275135,0.932764156,0.878442082,0.878135563,0.213901893,0.213130286,0.97440328,0.979522624,0.986304266,0.987294129,0.980959979,0.980694356,0.974604569,0.962486544,-0.189978853,-0.218001824,0.527339173,0.520105781,0.437701608,0.428019468,0.930295814,0.907221962,0.984776979,0.981928427,0.005524864,0.004045138,0.001021586,0.000871083,-0.000336487,-0.001772692,0.004703432,0.000881544,-0.00063397,-0.006402472,-0.019911396,-0.006328593,-0.004368333,-0.020564241,-0.002426882,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,20,1,9,7,11,38,11,5,7,16,34,26,17,18,16,40,0,18,14,21,75,22,10,13,31,67,51,33,35,31
288,01/12/2018,20.0972,117.5295265,5.2,37917334650,1.71E+11,5.835319572,37784908270,117.2655237,115.984826,102.85563,334.8125635,1710,2255.646,41640.27,101.8015578,0.831156585,0.928886364,0.416,0.94380628,0.874736414,0.21382079,0.951848315,0.984704545,0.977964415,0.916330912,0.052484546,0.494934877,0.380259672,0.813120088,0.9601613,0.018639526,0.007123085,0.008,0.002068745,-0.001119925,0.005507,-0.019852524,-0.00234631,0.000506851,-0.027762989,0.14483134,-0.005354559,-0.030611915,-0.022478602,-0.008297413,0.798335419,0.804899652,0.904580421,0.90944161,0.400812138,0.40384971,0.932764156,0.934972581,0.878135563,0.877455733,0.213130286,0.213268387,0.979522624,0.973987762,0.987294129,0.986776212,0.980694356,0.980148368,0.962486544,0.953255418,-0.218001824,-0.16390455,0.520105781,0.5150716,0.428019468,0.418467509,0.907221962,0.888401587,0.981928427,0.977575002,0.008147796,0.004660728,0.002417269,0.001110615,-0.000493174,-0.000316753,-0.000207759,0.000235973,-0.000405805,-0.010674576,0.013037151,-0.006133786,-0.00961705,-0.020947113,-0.003600988,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,20,1,9,7,11,38,12,5,7,16,34,26,17,18,16,40,0,18,14,21,75,23,10,13,31,68,51,33,35,31
